Fuel Type Code,Station Name,Street Address,Intersection Directions,Municipality,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,23 Vreeland - Tesla Destination,23 Vreeland Road,,Florham Park,NJ,7932,,877-798-3752,E,,Private,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.786298,-74.369107,7/1/2024,168544,2025-02-12 00:16:32 UTC,P,,,11/3/2020,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Ammon Analytical Labs - Tesla Destination,60 Washington St,,Clark,NJ,7066,,877-798-3752,E,,Private,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.618693,-74.298162,7/1/2024,168576,2025-02-12 00:16:32 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,"Amy S. Greene Environmental Consultants, Inc. - Tesla Destination",4 Green Hills Drive,,Flemington,NJ,8822,,877-798-3752,E,,Private,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.522348,-74.857097,7/1/2024,168577,2025-02-12 00:16:32 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Becton Dickinson & Co. - Tesla Destination,1 Becton Dr,,Franklin Lakes,NJ,7417,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.015519,-74.207557,7/1/2024,168613,2025-02-12 00:16:32 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Dow Jones Office Park - Tesla Destination,4300 Route 1 N,,Monmouth Junction,NJ,8852,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.369521,-74.586449,7/1/2024,168742,2025-02-12 00:16:32 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Equinix - Tesla Destination,755 Secaucus Rd,,Secaucus,NJ,7094,,877-798-3752,E,,Private,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.7773,-74.069557,7/1/2024,168760,2025-02-12 00:16:32 UTC,P,,,11/3/2020,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Eureka 601 Parking - Tesla Destination,601 Bangs Ave,,Asbury Park,NJ,7712,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.217114,-74.010372,7/1/2024,168762,2025-02-12 00:16:32 UTC,P,,,12/28/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,HP PUBLIC HIGHLND PRK PS2,220 S 6th Ave,,Highland Park,NJ,8904,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.497789,-74.421834,8/26/2026,169432,2026-08-26 01:42:27 UTC,,,,11/24/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Salem Oak Vineyards,60 N Railroad Ave,,Pedricktown,NJ,8067,,856-889-2121,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Non-Networked,,200-8,39.761564,-75.409912,10/13/2025,169530,2026-02-02 23:16:24 UTC,P,,,10/31/2020,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Dunkin Donuts - West Orange,563 Northfield Ave,,West Orange,NJ,7052,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.77043964,-74.28126013,8/26/2026,170136,2026-08-26 00:47:59 UTC,,,,12/4/2015,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Holiday Inn Newark Intl Airport North,160 Frontage Rd,,Newark,NJ,7114,,888-998-2546,T,7/11/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.71307879,-74.16648232,8/26/2026,170137,2026-08-26 00:49:22 UTC,,,,8/31/2016,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Holiday Inn - Budd Lake,1000 International Dr,,Budd Lake,NJ,7828,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.908788,-74.72488,8/26/2026,170173,2026-08-26 00:50:50 UTC,,,,7/31/2014,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Clarksburg, NJ - Tesla Supercharger",548 Monmouth Road,,Clarksburg,NJ,8510,,877-798-3752,E,,Public,24 hours daily. NACS partner enabled.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.157742,-74.430066,6/18/2026,170435,2026-06-18 14:46:21 UTC,P,,,12/15/2020,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,CIRCLE BMW FLEET 1,500 NJ-36,New car bay left unit,Eatontown,NJ,7724,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.290409,-74.041773,8/26/2026,171261,2026-08-26 01:44:08 UTC,,,,1/13/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BBCHARGE STATION #1,303 E Main St,,Bound Brook,NJ,8805,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.561482,-74.530677,8/26/2026,171306,2026-08-26 01:43:16 UTC,,,,1/15/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BBCHARGE STATION #4,228 E Main St,,Bound Brook,NJ,8805,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.561492,-74.530768,8/26/2026,171308,2026-08-26 01:43:16 UTC,,,,1/15/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,LEHT LEHT PS 1,665 Radio Rd,Right of building,Little Egg Harbor,NJ,8087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.575893,-74.364296,8/26/2026,171341,2026-08-26 01:43:49 UTC,,,,1/16/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DoubleTree by Hilton - Cherry Hill,2349 Marlton Pike West,,Cherry Hill,NJ,8002,,888-998-2546,E,,Public,24 hours daily,,,,,,,6,,Blink Network,https://blinkcharging.com,GPS,39.92630914,-75.05096846,8/26/2026,171369,2026-08-26 00:13:08 UTC,,,,6/30/2015,,,,,CHADEMO J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FELLOWSHIPSL FELLOWSHIP PS1,8000 Fellowship Rd,Jericho court,Basking Ridge,NJ,7920,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.655437,-74.58226,8/26/2026,171408,2026-08-26 01:43:32 UTC,,,,1/21/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CRANFORD TOWNSH CRANFORD PG ST1,4 S Union Ave,,Cranford,NJ,7016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.654871,-74.305423,8/26/2026,171455,2026-08-26 01:43:08 UTC,,,,1/26/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,P3 AC CHARGERS 300-LVL 3 AC# 6,300 Chestnut Ridge Rd,300 Building Parking Level 3,Woodcliff Lake,NJ,7677,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.034273,-74.072787,8/26/2026,171969,2026-08-26 00:58:24 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,P3 AC CHARGERS 300-LVL 3 AC# 5,300 Chestnut Ridge Rd,300 Building Parking Level 3,Woodcliff Lake,NJ,7677,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.034322,-74.072802,8/26/2026,171972,2026-08-26 00:58:17 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SEASIDE HEIGHTS SEASIDE 3,55 Grant Ave,Municipal parking lot across Breakwater Beach Water Park,Seaside Heights,NJ,8751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.942525,-74.072689,8/26/2026,173205,2026-08-26 01:15:52 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SEASIDE HEIGHTS SEASIDE 2,55 Grant Ave,Municipal parking lot across Breakwater Beach Water Park,Seaside Heights,NJ,8751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.942474,-74.072717,8/26/2026,173206,2026-08-26 01:15:52 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SEASIDE HEIGHTS SEASIDE 4,55 Grant Ave,Municipal parking lot across Breakwater Beach Water Park,Seaside Heights,NJ,8751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.942464,-74.072716,8/26/2026,173207,2026-08-26 01:15:52 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SEASIDE HEIGHTS SEASIDE PH.2B,21A Hancock Ave,Pakring lot on the corner of Ocean Terrace & Hancock Ave.,Seaside Heights,NJ,8751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.94444,-74.070927,8/26/2026,173336,2026-08-26 01:17:54 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WESTFIELD GSP GSP CHARGER 02,1 Garden State Plaza Blvd,,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.918309,-74.077351,8/26/2026,173627,2026-08-26 01:18:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WESTFIELD GSP GSP CHARGER 04,1 Garden State Plaza Blvd,,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.915776,-74.076487,8/26/2026,173628,2026-08-26 01:18:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WESTFIELD GSP GSP CHARGER 01,1 Garden State Plaza Blvd,,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.918292,-74.07733,8/26/2026,173629,2026-08-26 01:18:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,L707 SHOP 02,200 NJ-36,,Eatontown,NJ,7724,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.290583,-74.042991,8/26/2026,173727,2026-08-26 01:20:54 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUTHERFORDBORO MEMORIALNO1,111 Monona Ave,,Rutherford,NJ,7070,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.844206,-74.118435,8/26/2026,173941,2026-08-26 01:13:57 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUTHERFORDBORO KIPAVE3,55 Kip Ave,3rd Level _Top.floor,Rutherford,NJ,7070,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.828585,-74.103726,8/26/2026,173943,2026-08-26 01:13:57 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,RUTHERFORDBORO KIPAVE1,55 Kip Ave,3rd Level _Top.floor,Rutherford,NJ,7070,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.828711,-74.103624,8/26/2026,173944,2026-08-26 01:13:57 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ EWR P4 STATION8,EWR Station P4 Daily Parking Garage Newark Li,,Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.696425,-74.183688,8/26/2026,174010,2026-08-26 01:17:50 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ EWR P4 STATION4,EWR Station P4 Daily Parking Garage Newark Li,,Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.696453,-74.183581,8/26/2026,174011,2026-08-26 01:17:16 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ EWR P4 STATION6,EWR Station P4 Daily Parking Garage Newark Li,,Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.696494,-74.18357,8/26/2026,174012,2026-08-26 01:17:16 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ EWR P4 STATION5,EWR Station P4 Daily Parking Garage Newark Li,,Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.69647,-74.183691,8/26/2026,174013,2026-08-26 01:16:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ EWR P4 STATION2,EWR Station P4 Daily Parking Garage Newark Li,"Located in Station P4 Daily Parking Garage, Ground Level",Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.696463,-74.18382,8/26/2026,174014,2026-08-26 00:58:54 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ EWR P4 STATION3,EWR Station P4 Daily Parking Garage Newark Li,"Located in Station P4 Daily Parking Garage, Ground Level",Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.696515,-74.183765,8/26/2026,174015,2026-08-26 00:58:50 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ EWR P4 STATION1,EWR Station P4 Daily Parking Garage Newark Li,"Located in Station P4 Daily Parking Garage, Ground Level",Newark,NJ,7114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.696435,-74.18385,8/26/2026,174016,2026-08-26 00:58:34 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,JERSEYCITY JCNJ MONTGOMERY,281 Marin Blvd,SW corner of Montgomery and Marin,Jersey City,NJ,7302,,888-758-4389,T,4/17/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.717124,-74.042493,8/26/2026,174235,2026-08-26 01:25:11 UTC,,,,1/27/2021,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CONNELL PARK STATION 2,250 Connell Dr,,Berkeley Heights,NJ,7922,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.662501,-74.416335,8/26/2026,175084,2026-08-26 01:14:40 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ESSEX COUNTY #3,16-84 W Market St,Employee Parking Only,Newark,NJ,7102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.73895,-74.181735,8/26/2026,175309,2026-08-26 01:33:27 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ESSEX COUNTY #5,16-84 W Market St,EMPLOYEE PARKING ONLY,Newark,NJ,7102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.739013,-74.181706,8/26/2026,175310,2026-08-26 01:33:21 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MB OF NEWTON OUTSIDE 1,92 Hampton House Rd,North side of building,Newton,NJ,7860,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.08803,-74.730211,8/26/2026,175343,2026-08-26 01:33:40 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PANYNJ JSTC STATION 2,3 Journal Square Plaza PATH-JSTC,,Jersey City,NJ,7306,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.732169,-74.062443,8/26/2026,175407,2026-08-26 01:17:52 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CREST OFFICE KELLER WILLIAMS,5501 New Jersey Ave,,Wildwood Crest,NJ,8260,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.980811,-74.828494,8/26/2026,175428,2026-08-26 01:34:33 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,JERSEYCITY FULTON AVE LOT1,207 Fulton Ave,MLK AVE/FULTON AVE Parking Lot,Jersey City,NJ,7305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.704715,-74.087128,8/26/2026,181334,2026-08-26 01:40:03 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,ORADELL DPW ORADELL LIB ST1,Oradell Ave at Kinderkamack Rd,Located on North Side of Library Parking Lot,Oradell,NJ,7649,,888-758-4389,T,7/25/2026,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.954315,-74.032555,8/26/2026,181609,2026-08-26 01:41:20 UTC,,,,1/27/2021,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BOROUGHOFPARAMU PARAMUS PUB ST1,1 W Jockish Square,,Paramus,NJ,7652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.92671,-74.0688,8/26/2026,181720,2026-08-26 01:41:55 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HP PUBLIC HIGHLND PRK PS1,220 S 6th Ave,In S 6th Ave side Parking Lot,Highland Park,NJ,8904,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.497755,-74.421814,8/26/2026,181769,2026-08-26 01:42:27 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,POLOS BAR POLOS BAR,140 Ledgewood Ave,Parking Lot,Netcong,NJ,7857,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.89568,-74.69706,8/26/2026,181934,2026-08-26 01:42:39 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CIRCLE BMW FLEET 2,500 NJ-36,New car bay,Eatontown,NJ,7724,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.290513,-74.041835,8/26/2026,182213,2026-08-26 01:44:08 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,AMPCAP 0722 MANTUA 1,300 Bridgeton Pike,,Mantua Township,NJ,8051,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.788538,-75.179003,8/26/2026,182842,2026-08-26 01:19:20 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,AMPCAP 0722 MANTUA 2,300 Bridgeton Pike,,Mantua Township,NJ,8051,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.788538,-75.179003,8/26/2026,182843,2026-08-26 01:19:20 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FRANKLIN MUNICIPAL BLDG,475 Demott Ln,Parking lot outside the Franklin Township Municipal Bldg.,Franklin Township,NJ,8873,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.498811,-74.525108,8/26/2026,182943,2026-08-26 01:20:21 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HOWE COMMONS EV ECS 1,65 S Main St,,Pennington,NJ,8534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.326275,-74.789588,8/26/2026,183056,2026-08-26 01:24:20 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FAA - William J. Hughes Technical Center (WJHTC),Atlantic City International Airport,Bldg 306,Pomona,NJ,8405,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,39.45157,-74.573885,12/12/2025,184532,2026-02-02 23:16:24 UTC,FG,17,Department of Transportation,1/15/2021,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,TRUE,
ELEC,Joint Base McGuire-Dix-Lakehurst,Vandenberg Ave,,McGuire AFB,NJ,8641,,,E,,Private - Government only,,,,,,,28,,,Non-Networked,,GPS,40.026469,-74.57562,12/12/2025,184565,2026-07-22 20:43:16 UTC,FG,5,Department of Air Force,1/15/2021,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DAF,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,TRUE,
ELEC,TRACEN Cape May,1 Munro Ave,,Cape May,NJ,8204,,,E,,Private - Government only,,,,,,,4,4,,Non-Networked,,GPS,38.948116,-74.882148,12/12/2025,184576,2026-02-02 23:16:24 UTC,FG,10,Department of Homeland Security,1/15/2021,,,,,J1772 J1772COMBO,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DHS,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,TRUE,
